channelGrouping;date;fullVisitorId;visitNumber;visitStartTime;browser;operatingSystem;isMobile;city;source;hits;pageviews;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;hour;Classifier
4;109;7649519735706497143;1;4150;5;6;False;295;23;6;4;True;0.0;2016;11;4;18;4;5;0
6;109;607909187912753033;1;4154;18;6;False;295;60;7;6;True;0.0;2016;11;4;18;4;7;0
4;109;5077231981146301899;3;4120;18;6;False;249;23;10;7;False;0.0;2016;11;4;18;4;12;0
4;109;574917251399670938;1;4138;5;1;True;111;23;10;9;True;0.0;2016;11;4;18;4;22;0
4;109;4575633942444605647;1;4137;9;9;False;295;23;12;11;True;0.0;2016;11;4;18;4;22;0
2;109;9386601192304950709;1;4115;5;9;False;295;0;37;22;True;0.0;2016;11;4;18;4;11;0
4;101;1599962741739330456;1;3706;5;9;False;295;23;1;1;True;0.0;2016;11;4;10;3;8;0
4;101;4412198561009898684;4;3738;5;1;True;135;23;1;1;False;0.0;2016;11;4;10;3;1;0
6;101;7554412938754575901;2;3744;5;9;False;0;48;5;5;False;0.0;2016;11;4;10;3;5;0
4;101;439086492579559236;1;3731;5;1;True;148;23;7;6;True;0.0;2016;11;4;10;3;18;0
4;101;5756638572961457818;1;3741;18;11;True;56;23;8;6;True;0.0;2016;11;4;10;3;2;0
4;101;8660324842741025301;1;3730;5;1;True;172;23;8;7;True;0.0;2016;11;4;10;3;18;0
4;101;2324948518954313890;1;3707;5;9;False;38;23;10;8;True;0.0;2016;11;4;10;3;8;0
1;101;1849822295333759446;1;3725;5;9;False;169;3;13;11;True;0.0;2016;11;4;10;3;16;0
6;101;5488842804207914661;1;3743;5;6;False;295;48;15;12;True;27.19;2016;11;4;10;3;3;1
4;101;3200925089323339282;1;3726;5;9;False;295;23;17;13;True;0.0;2016;11;4;10;3;16;0
4;101;2324948518954313890;2;3715;5;9;False;38;23;23;15;False;0.0;2016;11;4;10;3;10;0
4;101;2011527236790029318;1;3742;5;6;False;295;23;1;1;True;0.0;2016;11;4;10;3;3;0
5;101;2578058818385026444;1;3734;5;6;False;295;23;1;1;True;0.0;2016;11;4;10;3;20;0
4;101;1436468216862853514;1;3735;5;9;False;295;23;1;1;True;0.0;2016;11;4;10;3;21;0
4;101;1092728745688016459;1;3727;18;11;True;295;23;1;1;True;0.0;2016;11;4;10;3;17;0
4;101;7087444698822214235;1;3714;5;9;False;259;23;1;1;True;0.0;2016;11;4;10;3;10;0
4;101;5443147386439943045;1;3724;5;6;False;8;23;1;1;True;0.0;2016;11;4;10;3;16;0
4;101;3148592612283680922;1;3712;5;6;False;0;23;1;1;True;0.0;2016;11;4;10;3;8;0
7;101;2887244052531755318;1;3710;18;6;False;109;75;1;1;True;0.0;2016;11;4;10;3;8;0
7;101;9044257141129440720;1;3713;18;6;False;295;75;1;1;True;0.0;2016;11;4;10;3;9;0
7;101;2888033227439828455;1;3746;18;6;False;109;75;1;1;True;0.0;2016;11;4;10;3;6;0
7;101;5303057444984939475;1;3732;18;6;False;295;75;1;1;True;0.0;2016;11;4;10;3;18;0
7;101;2767113371743878653;1;3722;5;9;False;295;75;1;1;True;0.0;2016;11;4;10;3;14;0
7;101;8215780297925104699;1;3740;18;6;False;75;75;1;1;True;0.0;2016;11;4;10;3;2;0
7;101;9958415472338410243;1;3716;5;9;False;295;75;1;1;True;0.0;2016;11;4;10;3;10;0
7;101;7745024829070865894;1;3718;5;9;False;75;75;1;1;True;0.0;2016;11;4;10;3;12;0
7;101;9198000041356618373;1;3728;5;9;False;295;75;1;1;True;0.0;2016;11;4;10;3;17;0
7;101;8971839043224038272;1;3705;18;6;False;106;75;1;1;True;0.0;2016;11;4;10;3;8;0
7;101;6126844445649327461;1;3721;18;6;False;295;75;1;1;True;0.0;2016;11;4;10;3;13;0
7;101;5833994682035924304;1;3745;5;9;False;109;75;1;1;True;0.0;2016;11;4;10;3;6;0
7;101;3377425424792070680;1;3719;5;9;False;0;75;1;1;True;0.0;2016;11;4;10;3;12;0
7;101;1333922109714690400;1;3723;18;6;False;295;75;2;2;True;0.0;2016;11;4;10;3;15;0
7;101;1473270004776481109;1;3708;5;9;False;295;75;2;2;True;0.0;2016;11;4;10;3;8;0
7;101;1217585643452405876;1;3720;18;6;False;295;75;2;2;True;0.0;2016;11;4;10;3;13;0
7;101;463317610817282114;1;3717;18;6;False;295;75;3;3;True;0.0;2016;11;4;10;3;11;0
4;101;735034068856702891;1;3729;5;9;False;295;23;1;1;True;0.0;2016;11;4;10;3;17;0
7;101;6995909456333795100;1;3737;18;6;False;295;75;1;1;True;0.0;2016;11;4;10;3;23;0
7;101;851867485836858543;1;3739;18;6;False;0;75;2;2;True;0.0;2016;11;4;10;3;1;0
7;101;4342558948548779199;1;3709;18;6;False;19;75;2;2;True;0.0;2016;11;4;10;3;8;0
7;101;2075466163430021669;1;3711;18;6;False;19;75;2;2;True;0.0;2016;11;4;10;3;8;0
7;101;3894801652735783068;1;3733;5;9;False;295;75;2;2;True;0.0;2016;11;4;10;3;20;0
7;101;6115249326372788025;1;3736;5;9;False;295;75;2;2;True;0.0;2016;11;4;10;3;23;0
7;103;8010424331281286031;1;3796;18;6;False;44;75;1;1;True;0.0;2016;11;4;12;5;14;0
4;103;4111385201109121159;1;3804;5;9;False;295;23;1;1;True;0.0;2016;11;4;12;5;18;0
7;103;5194662281886411485;1;3800;18;6;False;295;75;1;1;True;0.0;2016;11;4;12;5;16;0
7;103;4997245652582362377;1;3789;18;6;False;44;75;1;1;True;0.0;2016;11;4;12;5;11;0
4;103;450065188230117992;1;3818;5;6;False;230;23;1;1;True;0.0;2016;11;4;12;5;3;0
6;103;479201097742981015;1;3805;5;6;False;295;67;1;1;True;0.0;2016;11;4;12;5;18;0
4;103;7115666265051200669;1;3801;5;1;True;295;23;1;1;True;0.0;2016;11;4;12;5;17;0
7;103;3232134124958490444;1;3819;5;9;False;0;75;1;1;True;0.0;2016;11;4;12;5;5;0
6;103;9081819894601858087;2;3803;5;1;True;295;66;1;1;False;0.0;2016;11;4;12;5;17;0
7;103;8614202992831979310;1;3820;18;6;False;116;75;1;1;True;0.0;2016;11;4;12;5;7;0
7;103;1449186225309647229;1;3815;5;9;False;295;75;1;1;True;0.0;2016;11;4;12;5;0;0
4;103;7411346675988302447;1;3799;18;11;True;147;23;1;1;True;0.0;2016;11;4;12;5;16;0
7;103;5258645466131299039;1;3816;18;6;False;295;75;3;3;True;0.0;2016;11;4;12;5;0;0
4;103;9081819894601858087;1;3802;5;1;True;295;23;10;9;True;0.0;2016;11;4;12;5;17;0
1;103;7525162611405905069;1;3813;5;9;False;295;3;1;1;True;0.0;2016;11;4;12;5;22;0
7;103;6266575412373747077;1;3792;5;9;False;109;75;1;1;True;0.0;2016;11;4;12;5;12;0
4;103;1331606520484047793;1;3810;5;9;False;295;23;1;1;True;0.0;2016;11;4;12;5;20;0
4;103;578526899435205104;1;3806;7;9;False;295;23;1;1;True;0.0;2016;11;4;12;5;18;0
3;103;7505969093181364012;3;3814;5;1;True;257;16;1;1;False;0.0;2016;11;4;12;5;23;0
4;103;1353309395269601018;2;3808;18;11;True;295;23;1;1;False;0.0;2016;11;4;12;5;19;0
7;103;4939491372763465934;1;3788;18;6;False;0;75;2;2;True;0.0;2016;11;4;12;5;8;0
7;103;6821997325671450084;1;3791;5;9;False;295;75;2;2;True;0.0;2016;11;4;12;5;12;0
7;103;8162909302929749778;1;3795;5;9;False;106;75;2;2;True;0.0;2016;11;4;12;5;13;0
7;103;2429185329266512025;1;3812;5;9;False;295;75;2;2;True;0.0;2016;11;4;12;5;22;0
7;103;726297120934120400;1;3798;18;6;False;5;75;2;2;True;0.0;2016;11;4;12;5;15;0
4;103;1353309395269601018;1;3807;18;11;True;295;23;2;2;True;0.0;2016;11;4;12;5;18;0
4;103;8472652770693592348;1;3809;5;1;True;295;23;2;2;True;0.0;2016;11;4;12;5;20;0
7;103;1466185500425716724;1;3790;5;1;True;295;75;4;4;True;0.0;2016;11;4;12;5;11;0
2;103;183030071993940093;1;3797;7;9;False;295;0;5;5;True;0.0;2016;11;4;12;5;14;0
4;103;9285985965736061588;1;3817;5;9;False;295;23;5;4;True;0.0;2016;11;4;12;5;1;0
2;103;7355761139044732816;1;3794;5;1;True;41;0;7;4;True;0.0;2016;11;4;12;5;13;0
7;103;1466185500425716724;2;3793;5;1;True;295;75;10;9;False;0.0;2016;11;4;12;5;13;0
4;103;3804199566463329482;1;3811;5;9;False;295;23;10;7;True;0.0;2016;11;4;12;5;21;0
1;324;1667762140794354577;1;11042;8;6;False;295;3;1;1;True;0.0;2017;6;2;21;2;9;0
2;324;2293773771352658779;2;11052;5;9;False;295;0;1;1;False;0.0;2017;6;2;21;2;19;0
6;324;838508590068883339;13;11051;5;6;False;16;48;1;1;False;0.0;2017;6;2;21;2;18;0
3;324;4383052577498653972;2;11046;5;1;True;295;16;1;1;False;0.0;2017;6;2;21;2;15;0
4;324;7514251551494801661;1;11049;8;9;False;295;23;1;1;True;0.0;2017;6;2;21;2;17;0
2;324;2435873964566190926;1;11048;5;1;True;14;0;1;1;True;0.0;2017;6;2;21;2;17;0
6;324;114006238604557549;1;11054;3;1;True;119;28;2;2;True;0.0;2017;6;2;21;2;19;0
5;324;2269186623293002050;5;11047;5;6;False;182;23;2;2;False;0.0;2017;6;2;21;2;16;0
4;324;9153666541428793003;1;11061;18;11;True;295;23;2;2;True;0.0;2017;6;2;21;2;5;0
4;324;9682604335362080841;1;11059;18;6;False;172;23;3;3;True;0.0;2017;6;2;21;2;0;0
4;324;5904073395438341344;1;11043;5;1;True;295;23;4;4;True;0.0;2017;6;2;21;2;10;0
6;324;6623087263467924435;4;11045;5;6;False;10;48;4;4;False;0.0;2017;6;2;21;2;14;0
4;324;4857067016963488722;1;11057;5;11;True;231;23;8;7;True;0.0;2017;6;2;21;2;23;0
6;324;5414468320869336183;1;11056;5;6;False;257;48;10;8;True;0.0;2017;6;2;21;2;21;0
6;324;9133786984234345371;6;11050;5;6;False;295;21;10;10;False;0.0;2017;6;2;21;2;18;0
6;324;185156579195979630;2;11055;5;6;False;228;48;14;12;False;0.0;2017;6;2;21;2;21;0
2;324;9780769366143967617;1;11060;18;6;False;182;0;14;9;True;0.0;2017;6;2;21;2;2;0
6;324;8652691250363359598;4;11053;5;6;False;10;48;19;14;False;0.0;2017;6;2;21;2;19;0
6;324;5217030869773802032;1;11041;5;6;False;231;48;33;22;True;0.0;2017;6;2;21;2;7;0
6;324;8652691250363359598;5;11058;5;6;False;10;48;46;38;False;25.9;2017;6;2;21;2;23;0
6;324;8652691250363359598;3;11044;5;6;False;10;48;77;51;False;0.0;2017;6;2;21;2;14;0
4;114;6108415577061160006;1;4379;5;9;False;295;23;1;1;True;0.0;2016;11;4;23;2;2;0
2;114;6753634229775780600;1;4370;5;1;True;0;0;1;1;True;0.0;2016;11;4;23;2;23;0
4;114;4739741132223615998;1;4355;9;9;True;146;23;1;1;True;0.0;2016;11;4;23;2;15;0
2;114;3971296797513491797;9;4348;5;6;False;295;0;1;1;False;0.0;2016;11;4;23;2;12;0
2;114;3170221148632887538;1;4356;5;6;False;148;0;1;1;True;0.0;2016;11;4;23;2;15;0
2;114;3416511081952038445;1;4386;5;9;False;128;0;1;1;True;0.0;2016;11;4;23;2;7;0
2;114;526483927110353835;1;4368;5;1;True;295;0;1;1;True;0.0;2016;11;4;23;2;22;0
4;114;9337767399296966169;1;4350;8;9;False;295;23;1;1;True;0.0;2016;11;4;23;2;13;0
4;114;164558883508590919;1;4345;9;9;False;295;23;1;1;True;0.0;2016;11;4;23;2;9;0
2;114;8753514482760510359;1;4380;18;11;True;165;0;1;1;True;0.0;2016;11;4;23;2;3;0
2;114;680206014763278315;194;4374;5;6;False;172;0;1;1;False;0.0;2016;11;4;23;2;0;0
2;114;680206014763278315;193;4372;5;6;False;172;0;1;1;False;0.0;2016;11;4;23;2;0;0
2;114;5175320182205491165;10;4357;5;9;False;295;0;1;1;False;0.0;2016;11;4;23;2;15;0
4;114;1194241176482977098;1;4343;5;6;False;295;23;1;1;True;0.0;2016;11;4;23;2;9;0
4;114;8764891032162535455;1;4341;5;9;False;83;23;2;2;True;0.0;2016;11;4;23;2;8;0
4;114;4219337435457503368;1;4342;5;9;False;295;23;2;2;True;0.0;2016;11;4;23;2;8;0
2;114;680206014763278315;195;4377;5;6;False;172;0;2;2;False;0.0;2016;11;4;23;2;1;0
2;114;9340181274620232085;1;4349;18;11;True;147;0;2;2;True;0.0;2016;11;4;23;2;12;0
4;114;4109199649734084374;1;4366;18;11;True;295;23;2;2;True;0.0;2016;11;4;23;2;22;0
4;114;739421530790707895;1;4353;8;9;False;295;23;3;3;True;0.0;2016;11;4;23;2;14;0
6;114;5109649142781669611;1;4367;5;9;False;295;28;3;2;True;0.0;2016;11;4;23;2;22;0
1;114;7303993169551138085;1;4369;5;5;False;295;3;3;2;True;0.0;2016;11;4;23;2;23;0
2;114;6717043391622668452;1;4385;18;6;False;241;0;4;3;True;0.0;2016;11;4;23;2;7;0
6;114;8167976349619949231;1;4371;5;6;False;295;48;5;5;True;0.0;2016;11;4;23;2;23;0
4;114;1824932841242999971;1;4364;5;6;False;169;23;5;5;True;0.0;2016;11;4;23;2;22;0
6;114;7547767069516152606;1;4362;5;5;False;245;48;7;5;True;0.0;2016;11;4;23;2;19;0
2;114;9274294092280611902;2;4359;5;1;True;295;0;8;8;False;0.0;2016;11;4;23;2;17;0
6;114;8863754637499294953;4;4363;5;5;False;182;48;23;21;False;16.78;2016;11;4;23;2;21;1
2;114;5175320182205491165;9;4354;5;9;False;295;0;34;23;False;0.0;2016;11;4;23;2;14;0
7;114;8221048708651997157;1;4360;5;9;False;295;75;1;1;True;0.0;2016;11;4;23;2;17;0
7;114;8096719834498969335;1;4351;18;6;False;295;75;1;1;True;0.0;2016;11;4;23;2;13;0
7;114;8642839078894290887;1;4373;18;6;False;295;75;1;1;True;0.0;2016;11;4;23;2;0;0
7;114;7865453665422568769;1;4344;5;9;False;295;75;1;1;True;0.0;2016;11;4;23;2;9;0
7;114;3854595140397477400;1;4340;18;6;False;295;75;1;1;True;0.0;2016;11;4;23;2;8;0
7;114;986774813857966198;1;4384;18;6;False;106;75;1;1;True;0.0;2016;11;4;23;2;7;0
7;114;9523129860606315043;1;4358;5;9;False;131;75;1;1;True;0.0;2016;11;4;23;2;16;0
7;114;64160617053337276;1;4375;5;9;False;295;75;1;1;True;0.0;2016;11;4;23;2;1;0
7;114;5167884500836784854;1;4381;5;9;False;75;75;1;1;True;0.0;2016;11;4;23;2;3;0
7;114;7041788175796123175;1;4383;5;9;False;9;75;1;1;True;0.0;2016;11;4;23;2;6;0
7;114;1283742825890617893;1;4352;18;6;False;295;75;1;1;True;0.0;2016;11;4;23;2;14;0
7;114;8265578071168319430;1;4346;18;6;False;109;75;2;2;True;0.0;2016;11;4;23;2;10;0
7;114;3691217890573417171;1;4365;18;6;False;295;75;2;2;True;0.0;2016;11;4;23;2;22;0
7;114;9647740605770572555;1;4382;18;6;False;295;75;2;2;True;0.0;2016;11;4;23;2;6;0
7;114;367685423548664610;1;4376;18;6;False;0;75;2;2;True;0.0;2016;11;4;23;2;1;0
7;114;7579760274098400954;1;4347;5;9;False;0;75;2;2;True;0.0;2016;11;4;23;2;11;0
7;114;8702149859822786838;3;4378;5;9;False;106;75;2;2;False;0.0;2016;11;4;23;2;1;0
7;114;2631764342562733288;1;4339;5;9;False;109;75;2;2;True;0.0;2016;11;4;23;2;8;0
7;114;2995877218265029243;1;4361;5;9;False;259;75;4;4;True;0.0;2016;11;4;23;2;19;0
4;273;5966311241423988671;1;9547;5;3;False;230;23;1;1;True;0.0;2017;5;2;1;0;20;0
4;273;9036730663178508144;1;9529;5;6;False;295;23;1;1;True;0.0;2017;5;2;1;0;9;0
2;273;433124298859581263;1;9560;9;9;False;295;0;1;1;True;0.0;2017;5;2;1;0;0;0
4;273;2084921772619216512;1;9540;5;9;False;295;23;1;1;True;0.0;2017;5;2;1;0;16;0
4;273;4813413420761633459;2;9528;5;9;False;295;23;1;1;False;0.0;2017;5;2;1;0;8;0
4;273;5378755186186721337;2;9563;5;11;True;231;23;1;1;False;0.0;2017;5;2;1;0;1;0
2;273;54873055567921661;2;9537;5;6;False;182;0;1;1;False;0.0;2017;5;2;1;0;14;0
4;273;700604933264644916;2;9570;5;1;True;295;23;1;1;False;0.0;2017;5;2;1;0;5;0
2;273;451827571255800974;4;9530;18;11;True;283;0;1;1;False;0.0;2017;5;2;1;0;10;0
4;273;4004082474880773929;1;9538;18;11;True;295;23;1;1;True;0.0;2017;5;2;1;0;15;0
4;273;8532934345140435498;2;9539;5;1;True;295;23;1;1;False;0.0;2017;5;2;1;0;15;0
2;273;6564643824998499561;1;9535;5;9;False;295;0;1;1;True;0.0;2017;5;2;1;0;14;0
2;273;688767874354275687;1;9564;5;11;True;230;0;1;1;True;0.0;2017;5;2;1;0;1;0
4;273;6452810236942718456;17;9568;5;9;False;161;23;1;1;False;0.0;2017;5;2;1;0;4;0
4;273;6452810236942718456;16;9532;5;9;False;161;23;1;1;False;0.0;2017;5;2;1;0;11;0
4;273;5064853201394251688;1;9567;5;6;False;295;23;2;2;True;0.0;2017;5;2;1;0;4;0
2;273;5754473586962504656;1;9544;5;5;False;257;0;2;2;True;0.0;2017;5;2;1;0;18;0
2;273;3991792010041728178;1;9550;5;9;False;295;0;2;2;True;0.0;2017;5;2;1;0;20;0
4;273;732198603098468117;1;9542;5;6;False;295;23;2;2;True;0.0;2017;5;2;1;0;17;0
4;273;2279700932091341108;1;9552;5;9;False;295;23;3;3;True;0.0;2017;5;2;1;0;21;0
2;273;5536585753094480600;2;9554;5;5;False;257;0;4;4;False;0.0;2017;5;2;1;0;22;0
2;273;3182137775133532420;1;9556;5;5;False;182;0;5;5;True;0.0;2017;5;2;1;0;22;0
6;273;663657118121786400;4;9545;5;5;False;257;21;6;6;False;0.0;2017;5;2;1;0;18;0
6;273;8418164013057768131;9;9534;5;6;False;148;48;6;6;False;0.0;2017;5;2;1;0;13;0
4;273;624054869735508650;1;9553;18;11;True;295;23;8;8;True;0.0;2017;5;2;1;0;21;0
4;273;352439521246990775;1;9531;5;6;False;259;23;9;8;True;0.0;2017;5;2;1;0;10;0
6;273;1675171647898452800;1;9549;5;6;False;172;48;11;6;True;0.0;2017;5;2;1;0;20;0
2;273;407425832669091957;1;9533;5;6;False;182;0;12;11;True;0.0;2017;5;2;1;0;12;0
5;273;9175170003081536658;10;9561;18;11;True;295;23;16;10;False;0.0;2017;5;2;1;0;1;0
2;273;54873055567921661;3;9541;5;6;False;182;0;16;11;False;0.0;2017;5;2;1;0;17;0
4;273;1467295107477045221;1;9566;5;6;False;0;23;22;16;True;0.0;2017;5;2;1;0;2;0
6;273;807165413072990619;1;9557;5;6;False;172;48;26;16;True;0.0;2017;5;2;1;0;22;0
2;273;54873055567921661;4;9546;5;6;False;182;0;29;24;False;55.96;2017;5;2;1;0;19;1
5;273;9175170003081536658;11;9565;18;11;True;295;23;34;23;False;0.0;2017;5;2;1;0;2;0
2;273;3799331118313424825;3;9558;18;11;True;295;0;83;54;False;0.0;2017;5;2;1;0;23;0
7;273;9796756579672827003;1;9536;6;9;False;295;75;1;1;True;0.0;2017;5;2;1;0;14;0
7;273;6613295601823801432;1;9543;9;9;False;295;75;1;1;True;0.0;2017;5;2;1;0;18;0
7;273;1463943127587479567;1;9548;18;6;False;295;75;1;1;True;0.0;2017;5;2;1;0;20;0
7;273;4388524349283074425;1;9569;19;11;True;295;45;1;1;True;0.0;2017;5;2;1;0;4;0
7;273;567747488766388839;1;9551;19;11;True;295;70;1;1;True;0.0;2017;5;2;1;0;20;0
7;273;3145318239421326032;1;9562;3;1;True;295;45;1;1;True;0.0;2017;5;2;1;0;1;0
7;273;9894783147715745978;1;9559;19;11;True;265;45;1;1;True;0.0;2017;5;2;1;0;0;0
7;273;6681831404603122261;1;9555;19;11;True;295;70;1;1;True;0.0;2017;5;2;1;0;22;0
4;314;1273124250676483759;7;10767;5;6;False;265;23;8;8;False;0.0;2017;6;2;11;6;9;0
2;314;708038140517126286;1;10782;5;6;False;295;0;1;1;True;0.0;2017;6;2;11;6;17;0
4;314;1608151563114892808;3;10773;5;1;True;25;23;2;2;False;0.0;2017;6;2;11;6;12;0
4;314;85919192619182437;2;10765;5;9;False;175;23;2;2;False;0.0;2017;6;2;11;6;7;0
2;314;708038140517126286;2;10785;5;6;False;295;0;3;3;False;0.0;2017;6;2;11;6;18;0
4;314;5090562272066034047;1;10769;5;1;True;0;23;4;3;True;0.0;2017;6;2;11;6;9;0
5;314;4246305020255567395;1;10786;18;11;True;295;23;5;5;True;0.0;2017;6;2;11;6;2;0
1;314;3514371720101184445;5;10778;5;6;False;295;3;5;5;False;0.0;2017;6;2;11;6;15;0
4;314;8086730439276122466;1;10781;5;1;True;295;23;6;6;True;0.0;2017;6;2;11;6;17;0
1;314;3514371720101184445;4;10777;5;6;False;295;3;8;5;False;0.0;2017;6;2;11;6;14;0
1;314;3514371720101184445;2;10772;5;6;False;295;3;18;17;False;0.0;2017;6;2;11;6;11;0
2;314;8239950188993198154;2;10790;5;6;False;206;0;39;29;False;24.27;2017;6;2;11;6;3;1
4;314;59399288447033719;1;10789;5;9;False;246;23;1;1;True;0.0;2017;6;2;11;6;2;0
4;314;3662328831920423394;1;10771;5;9;False;295;23;1;1;True;0.0;2017;6;2;11;6;10;0
4;314;2833091638865395044;1;10775;9;9;False;295;23;1;1;True;0.0;2017;6;2;11;6;13;0
4;314;4951693794218174187;1;10770;5;1;True;295;23;1;1;True;0.0;2017;6;2;11;6;10;0
4;314;2788299589817783379;1;10780;5;1;True;166;23;1;1;True;0.0;2017;6;2;11;6;17;0
4;314;1696403388259682818;1;10766;18;11;True;295;23;1;1;True;0.0;2017;6;2;11;6;9;0
7;314;4975456581323829336;1;10768;3;1;True;0;45;1;1;True;0.0;2017;6;2;11;6;9;0
2;314;6473232650236099032;1;10783;5;5;False;295;0;1;1;True;0.0;2017;6;2;11;6;18;0
1;314;3514371720101184445;3;10776;5;6;False;295;3;2;2;False;0.0;2017;6;2;11;6;13;0
4;314;1677757515165804369;1;10784;18;11;True;295;23;2;2;True;0.0;2017;6;2;11;6;18;0
4;314;4246305020255567395;2;10787;18;11;True;295;23;1;1;False;0.0;2017;6;2;11;6;2;0
4;314;426186465242173671;1;10788;18;11;True;148;23;1;1;True;0.0;2017;6;2;11;6;2;0
4;314;2820939624782835960;1;10779;9;9;False;295;23;1;1;True;0.0;2017;6;2;11;6;15;0
4;314;837040915113600712;2;10774;18;11;True;182;23;2;1;False;0.0;2017;6;2;11;6;12;0
4;333;4224302196833566666;1;11297;5;1;True;57;23;1;1;True;0.0;2017;6;2;30;4;11;0
5;333;5834024514209517952;1;11298;5;9;False;295;23;1;1;True;0.0;2017;6;2;30;4;14;0
4;333;3559220842808481355;1;11292;5;6;False;295;23;1;1;True;0.0;2017;6;2;30;4;8;0
4;333;2437809432251555559;1;11293;8;5;False;210;23;1;1;True;0.0;2017;6;2;30;4;10;0
4;333;4416171102079672517;1;11305;5;6;False;295;23;1;1;True;0.0;2017;6;2;30;4;21;0
2;333;9057737485109369869;1;11300;18;11;True;295;0;1;1;True;0.0;2017;6;2;30;4;17;0
4;333;6556979736618881667;2;11296;5;9;False;295;23;1;1;False;0.0;2017;6;2;30;4;11;0
5;333;993875956249086586;1;11318;18;11;True;295;23;1;1;True;0.0;2017;6;2;30;4;2;0
5;333;8967936126322504448;2;11314;18;11;True;295;23;1;1;False;0.0;2017;6;2;30;4;0;0
5;333;5720759833743877399;1;11307;5;9;False;295;23;1;1;True;0.0;2017;6;2;30;4;22;0
1;333;1298517489300639919;1;11294;8;5;False;295;3;1;1;True;0.0;2017;6;2;30;4;10;0
6;333;7019047583246182252;1;11306;5;6;False;172;48;1;1;True;0.0;2017;6;2;30;4;21;0
2;333;3692310638301475250;1;11321;18;6;False;295;0;1;1;True;0.0;2017;6;2;30;4;4;0
2;333;8497303823542208210;4;11302;5;6;False;230;0;1;1;False;0.0;2017;6;2;30;4;18;0
4;333;3491258290576684611;1;11308;18;11;True;295;23;1;1;True;0.0;2017;6;2;30;4;22;0
4;333;753513323320656155;1;11299;5;9;False;295;23;1;1;True;0.0;2017;6;2;30;4;16;0
4;333;9540872768629072950;1;11312;18;11;True;295;23;1;1;True;0.0;2017;6;2;30;4;23;0
4;333;8314895615560446421;1;11319;5;1;True;295;23;1;1;True;0.0;2017;6;2;30;4;2;0
4;333;8967936126322504448;1;11313;18;11;True;295;23;1;1;True;0.0;2017;6;2;30;4;0;0
4;333;7376621595071774747;1;11316;18;11;True;295;23;1;1;True;0.0;2017;6;2;30;4;0;0
4;333;629397839383099083;1;11304;5;11;True;25;23;1;1;True;0.0;2017;6;2;30;4;20;0
4;333;8737537097695488240;1;11291;5;9;False;295;23;1;1;True;0.0;2017;6;2;30;4;7;0
4;333;397444267852976388;1;11290;5;9;False;295;23;2;2;True;0.0;2017;6;2;30;4;7;0
5;333;1694415390983877778;1;11320;5;9;False;295;23;2;2;True;0.0;2017;6;2;30;4;3;0
4;333;190822778939821441;1;11311;5;9;False;295;23;2;2;True;0.0;2017;6;2;30;4;22;0
4;333;2208850900076604877;1;11310;18;11;True;59;23;2;2;True;0.0;2017;6;2;30;4;22;0
4;333;6300224725968039001;1;11309;18;11;True;231;23;3;3;True;0.0;2017;6;2;30;4;22;0
4;333;1816381929361116777;1;11317;18;11;True;295;23;3;3;True;0.0;2017;6;2;30;4;1;0
4;333;6546061170324205151;1;11303;5;9;False;295;23;4;4;True;0.0;2017;6;2;30;4;19;0
4;333;59332934907675842;1;11301;20;11;True;295;23;5;5;True;0.0;2017;6;2;30;4;18;0
6;333;2394919952063841772;3;11315;5;9;False;230;48;6;6;False;0.0;2017;6;2;30;4;0;0
4;333;7686337565394438688;1;11322;5;1;True;259;23;7;7;True;0.0;2017;6;2;30;4;5;0
6;333;9929551139809305177;1;11323;5;6;False;295;48;45;37;True;45.57;2017;6;2;30;4;6;1
7;333;8603734815705972208;1;11295;5;1;True;295;75;1;1;True;0.0;2017;6;2;30;4;11;0
2;134;2353060420880823704;2;5259;5;6;False;295;0;1;1;False;0.0;2016;12;4;13;1;17;0
4;134;2221873622039175138;1;5236;9;9;False;259;23;1;1;True;0.0;2016;12;4;13;1;9;0
4;134;7162595388059359052;3;5247;5;9;False;164;23;1;1;False;0.0;2016;12;4;13;1;14;0
2;134;602505602530738580;1;5268;5;6;False;172;0;1;1;True;0.0;2016;12;4;13;1;19;0
4;134;762551205836216213;1;5257;5;6;False;295;23;1;1;True;0.0;2016;12;4;13;1;17;0
4;134;2748177405233729484;1;5250;5;9;False;176;23;1;1;True;0.0;2016;12;4;13;1;15;0
4;134;7162595388059359052;4;5256;5;9;False;164;23;1;1;False;0.0;2016;12;4;13;1;17;0
4;134;1684048727713763352;1;5238;5;1;True;152;23;1;1;True;0.0;2016;12;4;13;1;10;0
4;134;367566416974436338;1;5269;18;11;True;295;23;1;1;True;0.0;2016;12;4;13;1;20;0
6;134;6167125628466761248;1;5244;5;9;False;164;5;1;1;True;0.0;2016;12;4;13;1;13;0
2;134;2614859108470829445;1;5261;18;6;False;295;0;1;1;True;0.0;2016;12;4;13;1;18;0
5;134;4315199698647091448;1;5253;18;11;True;295;23;1;1;True;0.0;2016;12;4;13;1;16;0
6;134;920034228682277745;1;5278;5;6;False;295;5;1;1;True;0.0;2016;12;4;13;1;4;0
2;134;899185548879888571;1;5263;2;1;True;295;0;1;1;True;0.0;2016;12;4;13;1;18;0
2;134;9836072741671960876;1;5242;5;1;True;42;0;1;1;True;0.0;2016;12;4;13;1;11;0
